,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),지면온도(°C),holidays,HVM2,HVNM,HVEM,CentralPP,EEBuilding,MSBuilding,LSBuilding,MEBuilding,LGLibrary,StartupB,KumhoHall,CoolingPump123,CoolingPump456,MarriedAptE,Dorm9,AdvancedLight,MSBuildingE,EEBuildingE,LSBuildingE,MEBuildingE,LGLibraryE,CentralPPE,AdvancedLightE,HVNM1,HVNM2,HighVoltageCapacitor,RenewableEnergyBuilding,CollegeB,CollegeDormA,StudentUnion2,ScholarPP,FacultyApt,CollegeC,CentralResearchEquipmentCenter,CollegeA,DasanBuilding,IndustryCollabResearchBuilding,RenewableEnergyBuildingE,CollegeBE,CollegeDormAE,ScholarPPE,StudentUnion2E,FacultyAptE,CollegeCE,CentralResearchEquipmentCenterE,CollegeAE,DasanBuildingE,IndustryCollabResearchBuildingE,SV2,SV5,SV6
1129,1,25.2,0.0,0.6,70.0,99,997.1,0.0,0.0,25.5,0.0,1497.8,1809.7,458.6,121.1,365.0,491.2,477.5,135.9,240.2,27.8,55.0,0.0,0.0,321.1,59.5,787.0,31.5,113.2,80.1,13.0,35.8,134.1,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.85,1114.5,751.4
1130,2,24.9,0.0,0.1,0.0,99,996.8,0.0,0.0,25.1,0.0,1484.6,1815.7,446.2,115.6,360.2,496.9,507.9,131.0,237.6,30.2,62.1,0.0,0.0,298.3,51.9,761.3,32.4,114.6,77.7,19.1,35.4,143.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.1,1132.95,744.0
1131,3,25.2,0.0,0.0,0.0,99,996.7,0.0,0.0,25.2,0.0,1464.5,1749.3,430.6,110.8,360.1,480.7,460.6,127.0,242.8,25.9,53.2,0.0,0.0,280.4,44.6,776.0,28.9,110.6,77.2,18.7,35.0,115.9,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.35,1069.0,732.8
1132,4,24.3,0.0,0.0,0.0,99,996.4,0.0,0.0,24.3,0.0,1454.8,1698.6,407.8,114.5,351.9,482.4,430.7,125.8,229.1,55.1,52.2,0.0,0.0,263.1,44.2,754.1,30.5,110.2,77.2,18.7,32.9,107.4,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.85,1051.55,725.45
1133,5,24.5,0.0,0.0,0.0,99,996.5,0.0,0.0,24.0,0.0,1383.4,1764.1,397.5,119.7,350.4,477.0,519.2,119.8,214.9,19.4,52.8,0.0,0.0,253.6,64.1,765.6,30.5,106.9,77.5,10.9,34.6,121.4,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.95,1061.2,689.55
1134,6,24.0,0.0,0.0,0.0,99,996.8,0.0,0.05,24.4,0.0,1405.8,1746.6,410.6,120.7,347.3,469.8,469.1,136.6,219.3,47.0,53.6,0.0,0.0,295.0,44.0,741.6,31.9,105.9,84.8,11.7,50.1,83.3,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.95,1071.25,701.15
1135,7,24.4,0.0,0.0,0.0,99,997.1,0.3,0.26,25.9,0.0,1804.1,1887.8,496.4,102.2,388.6,510.7,500.6,164.9,277.8,21.9,55.1,0.0,0.0,293.3,47.8,770.6,33.8,114.5,121.2,11.5,68.3,113.9,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.65,1188.85,899.75
1136,8,26.2,0.0,0.2,0.0,99,997.4,0.9,0.98,30.0,0.0,2238.9,2151.2,570.1,158.4,416.8,540.3,572.6,207.0,310.7,40.7,60.4,0.0,0.0,622.7,62.5,841.3,36.1,121.0,134.0,18.8,77.7,143.1,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446.15,1345.1,1120.2
1137,9,26.9,0.0,0.7,70.0,95,997.7,0.5,1.24,34.8,0.0,2280.4,2345.0,608.4,149.6,432.7,561.5,674.3,258.6,348.4,41.3,64.9,0.0,0.0,646.9,72.7,941.9,39.4,128.3,139.5,22.6,85.3,144.6,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.9,1468.3,1140.45
1138,10,27.5,0.0,0.0,0.0,90,997.8,0.5,1.48,36.5,0.0,2342.9,2517.9,659.4,157.7,455.2,590.9,746.4,255.1,337.4,49.2,62.3,0.0,0.0,615.9,66.9,993.2,50.5,138.3,143.7,26.5,89.5,195.5,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2687.5,1543.85,1168.7
1139,11,29.1,0.0,0.1,0.0,82,997.6,0.6,1.82,40.2,0.0,2389.0,2502.2,680.9,136.7,506.4,591.5,674.9,260.7,335.2,57.7,63.0,0.0,0.0,575.4,66.9,1068.4,43.5,137.5,137.3,24.0,84.3,216.8,93.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763.3,1590.15,1190.2
1140,12,29.2,0.0,0.8,70.0,78,997.2,0.8,2.14,43.0,0.0,2396.3,2426.3,696.3,108.9,510.2,590.0,645.7,262.5,353.1,52.1,62.7,0.0,0.0,577.6,70.4,1022.2,42.1,139.2,136.8,26.0,89.5,240.7,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2680.3,1543.2,1188.3
1141,13,30.1,0.0,0.0,0.0,70,996.9,0.8,2.68,43.7,0.0,2377.8,2522.0,666.5,152.8,516.9,617.6,708.2,292.9,344.8,52.1,76.5,0.0,0.0,572.3,60.0,1072.9,51.2,149.0,144.6,26.5,80.1,209.7,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729.6,1585.75,1181.75
1142,14,30.8,0.0,0.2,0.0,64,996.5,0.4,1.62,41.8,0.0,2372.0,2518.4,615.3,102.8,500.0,639.3,687.2,311.1,362.1,40.1,68.5,0.0,0.0,601.2,54.9,1058.1,46.0,142.7,143.2,27.6,89.1,167.6,97.7,100.9,2811.8,338.6,1303.3,451.0,136.7,200.9,84.7,60.6,156.8,151.2,106.7,672.1,0.0,173.0,54.7,42.8,25.6,47.1,42.0,35.5,70.1,29.1,98.8,22.4,4164.45,3013.05,1246.75
1143,15,32.6,0.0,0.1,0.0,60,996.0,0.8,2.52,51.9,0.0,2337.1,2697.5,600.3,179.1,506.6,631.2,750.2,294.6,365.2,65.8,70.4,0.0,0.0,542.7,64.6,1076.8,45.7,143.6,140.8,28.0,93.9,116.7,96.8,115.6,2876.4,0.0,1295.6,435.6,148.9,223.1,82.9,66.0,157.8,118.6,86.5,700.3,0.0,173.0,51.2,49.5,23.3,50.9,35.3,29.9,58.4,26.6,94.5,22.3,4212.95,3109.15,1235.9
1144,16,31.6,0.0,0.0,0.0,61,995.6,0.9,2.27,43.5,0.0,2329.0,2586.5,636.6,156.9,491.0,625.2,702.8,283.8,353.5,38.1,65.7,0.0,0.0,522.7,63.5,1063.0,44.3,142.0,143.5,26.6,93.8,158.1,82.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2721.05,1576.75,1173.65
1145,17,30.0,0.0,1.8,180.0,78,995.7,0.2,0.69,36.4,0.0,1960.5,2516.4,624.2,160.4,464.2,611.3,693.6,267.0,349.4,42.9,72.0,0.0,0.0,427.3,67.2,1098.1,49.5,144.7,135.1,26.3,81.2,173.2,80.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2573.35,1562.35,1003.7
1146,18,29.1,0.0,2.1,180.0,81,996.0,0.0,0.4,31.8,0.0,1782.3,2276.7,585.8,158.6,445.5,550.8,553.1,267.5,295.8,33.7,70.0,0.0,0.0,411.9,61.5,930.9,42.2,138.5,115.8,26.3,84.7,167.4,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.9,1411.8,891.0
1147,19,28.2,0.0,0.0,0.0,91,996.5,0.0,0.13,29.9,0.0,1602.8,2158.2,552.4,149.5,410.4,546.6,562.1,241.6,294.8,37.4,57.3,0.0,0.0,469.4,61.4,721.0,38.3,128.5,102.7,23.0,66.3,174.2,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.15,1317.85,802.75
1148,20,27.9,0.0,0.8,230.0,94,997.3,0.0,0.06,29.1,0.0,1844.7,2072.3,522.9,186.4,405.7,543.0,512.5,196.0,274.2,26.2,60.3,0.0,0.0,709.3,63.9,738.1,40.1,124.0,94.4,24.0,67.3,165.4,65.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.55,1290.6,917.0
1149,21,27.4,0.0,1.4,250.0,94,998.2,0.0,0.0,28.5,0.0,1720.0,2054.7,513.8,140.0,405.3,530.7,541.3,174.5,272.6,47.0,58.5,0.0,0.0,615.3,68.1,756.0,40.8,123.3,86.4,22.9,49.9,165.2,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.3,1260.75,860.75
1150,22,26.4,0.0,0.0,0.0,99,998.4,0.0,0.0,27.6,0.0,1720.0,2046.4,476.1,171.2,392.9,529.1,534.8,161.2,280.4,30.6,56.1,0.0,0.0,546.1,67.5,750.4,45.1,123.3,88.4,21.2,48.2,135.4,63.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.65,1256.85,860.75
1151,23,25.9,0.0,1.7,230.0,99,998.9,0.0,0.0,27.2,0.0,1666.2,1885.0,455.9,131.4,385.4,511.5,509.4,159.3,259.0,36.3,54.5,0.0,0.0,520.1,69.5,730.6,33.7,118.7,82.5,21.3,58.4,144.3,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.4,1166.95,835.45
1152,0,25.3,0.0,1.0,200.0,99,999.0,0.0,0.0,26.1,0.0,1762.5,1885.8,447.8,128.5,371.6,493.5,506.7,157.9,233.4,23.3,70.4,0.0,0.0,532.1,68.2,777.7,29.9,117.4,85.1,14.2,42.4,129.9,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.75,1154.6,880.6
1153,1,25.6,0.0,0.1,0.0,99,998.4,0.0,0.0,25.4,0.0,1631.6,1843.9,432.9,119.2,394.5,486.1,462.2,147.2,233.5,50.4,53.2,0.0,0.0,482.0,59.8,744.9,29.9,115.2,83.8,18.8,37.3,129.3,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.95,1130.5,814.8
1154,2,25.3,0.0,0.6,50.0,99,998.6,0.0,0.0,25.6,0.0,1616.7,1821.7,438.8,113.2,394.0,489.1,468.3,135.7,252.6,26.4,54.0,0.0,0.0,447.3,52.1,740.4,27.4,110.2,80.0,13.8,41.7,128.0,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886.75,1118.55,801.7
1155,3,25.4,0.0,0.0,0.0,99,998.5,0.0,0.0,26.3,0.0,1546.8,1834.3,419.4,111.7,408.1,496.1,514.6,133.4,225.6,23.8,53.7,0.0,0.0,405.5,48.1,736.3,29.3,109.8,79.0,15.9,35.1,125.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.3,1120.65,774.0
1156,4,25.3,0.0,0.3,0.0,99,998.4,0.0,0.0,25.3,0.0,1533.7,1762.2,414.9,114.5,386.0,487.2,455.3,131.6,220.0,20.2,52.8,0.0,0.0,405.4,44.1,747.2,22.8,109.5,80.5,7.0,35.8,120.8,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.9,1082.9,770.5
1157,5,24.8,0.0,0.3,0.0,99,998.3,0.0,0.0,24.9,0.0,1515.7,1776.9,408.0,125.0,379.4,477.9,446.4,127.5,215.8,34.9,52.4,0.0,0.0,377.1,44.1,733.8,24.9,108.9,80.8,10.0,34.7,110.5,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.7,1072.4,750.2
1158,6,24.6,0.0,0.0,0.0,99,998.5,0.0,0.06,24.6,0.0,1467.8,1818.9,404.6,131.4,374.4,484.9,486.9,133.5,243.7,33.5,52.8,0.0,0.0,398.6,42.9,715.7,24.2,108.2,99.0,17.8,44.4,95.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.4,1110.8,727.75
1159,7,25.0,0.0,0.0,0.0,99,998.9,0.2,0.24,26.3,0.0,1600.9,1894.4,499.4,98.9,375.4,492.4,543.2,152.6,289.2,41.0,55.3,0.0,0.0,464.3,47.6,730.5,33.2,114.6,124.5,16.8,67.0,142.7,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.1,1186.35,800.35
1160,8,26.4,0.0,0.8,70.0,99,999.1,1.0,0.91,30.3,0.0,2215.8,2170.6,575.8,133.6,427.5,531.9,571.8,184.5,326.7,43.7,67.8,0.0,0.0,638.3,80.1,879.6,35.2,120.2,140.8,21.9,74.6,145.2,79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.0,1361.7,1111.3
1161,9,27.6,0.0,0.8,70.0,89,999.2,1.0,1.61,37.7,0.0,2340.3,2398.6,615.2,107.0,459.0,594.9,592.3,315.0,352.8,54.1,66.0,0.0,0.0,669.0,70.5,929.4,40.2,128.6,144.9,24.6,81.6,165.4,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4,1502.9,1165.5
1162,10,29.4,0.0,0.8,70.0,81,999.2,1.0,2.33,46.0,0.0,2452.7,2516.8,652.4,124.1,498.6,620.3,695.5,323.4,332.5,40.4,66.6,0.0,0.0,662.8,65.5,1067.9,47.6,140.5,142.9,27.8,88.4,177.7,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742.95,1565.35,1219.25
1163,11,30.5,0.0,1.0,70.0,80,999.1,1.0,2.92,53.3,0.0,2424.0,2508.2,688.3,115.2,524.1,621.0,678.4,267.9,325.8,60.6,68.3,0.0,0.0,691.8,69.7,1017.2,45.5,152.6,144.1,27.3,81.3,250.0,86.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.45,1580.1,1225.15
1164,12,31.0,0.0,0.2,0.0,75,998.6,1.0,3.1,56.6,0.0,2495.5,2450.5,672.1,122.4,505.8,619.1,644.1,241.4,364.6,41.3,76.8,0.0,0.0,768.4,63.1,1074.7,44.4,139.7,133.6,21.1,85.6,223.5,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2709.8,1541.3,1256.9
1165,13,31.9,0.0,2.1,70.0,65,998.2,1.0,3.46,59.7,0.0,2528.0,2635.0,648.5,174.4,525.6,636.5,702.0,265.4,355.2,61.5,70.9,0.0,0.0,772.7,69.2,1096.3,49.7,148.1,136.8,26.5,86.3,181.3,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814.2,1627.3,1263.7
1166,14,33.1,0.0,0.1,0.0,56,997.9,1.0,3.48,60.4,0.0,2473.4,2516.2,620.6,165.1,535.0,631.4,627.8,271.7,360.1,47.3,70.6,0.0,0.0,757.7,61.0,1034.9,46.0,144.4,149.4,26.0,82.1,139.2,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797.0,1562.05,1235.6
1167,15,31.7,0.0,0.2,0.0,64,997.7,0.7,2.44,47.7,0.0,2489.3,2538.5,636.7,266.8,530.7,637.1,655.0,267.8,336.3,73.4,68.1,0.0,0.0,702.5,66.7,1031.2,45.6,155.7,147.6,27.4,81.2,136.9,92.9,286.6,2857.7,0.0,1268.0,422.0,135.1,203.9,75.4,65.5,125.4,258.4,73.8,643.7,7.7,134.7,48.6,21.0,20.5,29.2,23.1,16.5,55.3,18.2,74.7,11.0,4350.05,3161.05,1380.65
1168,16,31.9,0.0,3.1,180.0,73,997.5,0.6,1.87,49.5,0.0,2386.8,2564.8,669.3,199.2,514.3,626.6,629.0,263.8,354.4,41.4,73.0,0.0,0.0,665.9,65.2,1092.2,44.9,144.7,143.7,25.0,89.3,160.9,93.9,293.2,2940.5,0.0,1333.5,422.0,140.2,203.9,81.5,68.5,125.4,271.6,77.4,671.2,7.7,140.3,48.6,20.9,20.0,31.2,45.7,16.5,54.9,18.3,77.4,11.2,4390.6,3231.3,1343.4499999999998
1169,17,31.1,0.0,1.8,200.0,77,997.6,0.9,1.84,41.2,0.0,1955.6,2444.3,639.8,150.6,511.7,589.1,665.2,225.5,319.1,41.6,69.2,0.0,0.0,452.4,60.5,990.2,44.8,147.6,133.7,25.2,82.1,161.1,87.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506.55,1525.4,983.3
1170,18,28.3,0.4,0.3,0.0,97,998.2,0.4,0.46,32.8,0.0,1583.8,2191.7,576.9,141.6,449.6,543.7,573.0,196.6,280.2,30.2,56.1,0.0,0.0,379.2,63.4,831.7,42.1,137.1,113.6,24.5,69.0,159.0,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.3,1375.3,791.95
1171,19,25.3,38.7,1.8,50.0,99,998.9,0.0,0.22,25.9,0.0,1523.0,2088.1,549.9,141.9,440.5,541.5,533.7,164.4,253.9,43.9,57.1,0.0,0.0,345.8,68.5,811.6,40.3,129.8,104.3,21.1,64.5,183.8,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046.25,1294.25,762.75
1172,20,24.3,34.7,1.1,90.0,99,999.5,0.0,0.06,25.6,0.0,1457.5,2051.5,541.4,140.0,419.3,530.3,555.0,146.5,246.3,29.9,56.5,0.0,0.0,329.6,68.4,779.4,37.1,124.7,93.8,21.6,75.0,185.5,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.6,1276.75,732.45
1173,21,24.9,0.7,0.3,0.0,99,1000.0,0.0,0.0,25.6,0.0,1484.2,1977.0,479.6,138.8,418.8,523.0,484.4,138.7,249.5,57.5,70.9,0.0,0.0,337.6,65.3,791.9,35.6,123.2,89.3,19.9,46.8,161.4,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.7,1221.65,737.35
1174,22,25.2,0.0,1.0,50.0,99,1000.6,0.0,0.0,25.8,0.0,1457.8,1957.4,470.5,126.5,403.3,520.0,536.9,132.5,260.1,52.9,55.7,0.0,0.0,351.6,62.9,722.5,42.2,123.8,84.1,13.9,52.6,142.3,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.9,1202.55,726.2
1175,23,25.3,0.0,0.4,0.0,99,1000.8,0.0,0.0,26.1,0.0,1474.1,1910.3,455.7,127.9,403.0,508.7,501.7,142.8,244.4,58.6,53.3,0.0,0.0,347.5,65.1,732.7,34.2,121.0,78.9,13.9,41.9,142.7,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.15,1173.1,739.0
1176,0,25.2,0.0,0.9,50.0,99,1001.0,0.0,0.0,26.1,1.0,1469.6,1853.3,442.4,126.3,413.7,504.6,475.5,123.5,231.1,32.0,53.2,0.0,0.0,354.1,65.4,747.3,38.4,119.6,84.9,18.3,37.9,124.6,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.15,1148.65,748.65
1177,1,24.9,0.0,0.0,0.0,99,1001.0,0.0,0.0,25.8,1.0,1438.1,1773.5,451.9,117.6,401.4,478.1,491.0,122.6,190.4,41.1,53.8,0.0,0.0,322.4,63.1,754.9,31.5,116.3,82.7,18.7,38.6,132.4,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.95,1097.65,720.75
1178,2,24.9,0.0,0.5,70.0,99,1000.8,0.0,0.0,25.5,1.0,1420.3,1792.6,407.5,120.4,391.2,483.4,510.9,120.4,207.8,31.0,52.9,0.0,0.0,295.1,49.6,721.4,29.9,120.2,81.3,18.3,37.5,116.7,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.45,1098.0,714.2
1179,3,25.0,0.0,0.2,0.0,99,1001.0,0.0,0.0,25.9,1.0,1418.5,1771.1,417.8,117.4,393.5,478.0,452.0,114.2,194.2,40.9,53.6,0.0,0.0,275.3,45.6,747.0,26.1,112.6,81.9,18.7,35.5,122.0,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.55,1083.75,711.2
1180,4,24.8,0.0,0.0,0.0,99,1001.2,0.0,0.0,25.9,1.0,1402.0,1762.6,404.8,121.6,399.6,473.1,504.0,111.5,188.7,41.0,53.8,0.0,0.0,269.4,42.7,739.2,23.8,112.3,76.8,10.5,34.7,106.2,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.7,1068.15,700.85
1181,5,24.8,0.0,0.0,0.0,99,1001.1,0.0,0.0,25.4,1.0,1389.1,1744.3,409.3,123.2,393.3,467.3,458.0,110.0,183.0,41.0,54.4,0.0,0.0,253.3,41.2,755.9,24.1,111.3,83.4,7.1,35.9,106.5,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.6,1065.05,693.75
