,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),지면온도(°C),holidays,HVM2,HVNM,HVEM,CentralPP,EEBuilding,MSBuilding,LSBuilding,MEBuilding,LGLibrary,StartupB,KumhoHall,CoolingPump123,CoolingPump456,MarriedAptE,Dorm9,AdvancedLight,MSBuildingE,EEBuildingE,LSBuildingE,MEBuildingE,LGLibraryE,CentralPPE,AdvancedLightE,HVNM1,HVNM2,HighVoltageCapacitor,RenewableEnergyBuilding,CollegeB,CollegeDormA,StudentUnion2,ScholarPP,FacultyApt,CollegeC,CentralResearchEquipmentCenter,CollegeA,DasanBuilding,IndustryCollabResearchBuilding,RenewableEnergyBuildingE,CollegeBE,CollegeDormAE,ScholarPPE,StudentUnion2E,FacultyAptE,CollegeCE,CentralResearchEquipmentCenterE,CollegeAE,DasanBuildingE,IndustryCollabResearchBuildingE,SV2,SV5,SV6
1106,2,27.6,0.0,5.0,230,98,994.8,0.0,0.0,28.2,0,1442.5,1860.8,378.7,154.5,430.0,443.2,442.4,105.7,251.8,50.8,53.6,0.0,0.0,309.4,54.9,813.2,31.5,130.4,78.9,17.3,39.0,74.2,47.3,0.0,2324.0,774.1,988.7,277.8,143.3,62.0,76.3,68.9,203.1,327.4,32.5,582.4,0.0,82.7,24.0,38.9,42.9,31.1,15.9,16.8,48.2,13.8,39.0,18.7,2975.8999999999996,2287.55,717.6
1107,3,27.6,0.0,4.0,230,98,995.4,0.0,0.0,28.1,0,1385.8,1839.5,383.3,153.4,429.0,424.3,484.2,110.6,244.4,31.3,54.2,0.0,0.0,282.0,48.2,798.9,35.8,135.8,78.3,15.8,36.1,70.1,46.8,0.0,2276.1,792.0,969.8,271.7,131.6,67.2,76.1,62.0,196.9,324.1,36.7,577.6,0.0,87.7,25.1,33.7,50.6,23.3,14.3,15.9,46.9,15.3,42.5,19.2,2927.15,2270.4,693.6
1108,4,27.4,0.0,4.2,230,99,995.3,0.0,0.0,27.9,0,1400.9,1799.0,377.8,153.5,421.4,416.6,449.2,103.8,253.9,21.0,54.3,0.0,0.0,279.6,44.5,808.9,30.7,128.7,77.5,17.2,35.4,66.3,54.6,0.0,2267.6,775.0,974.6,263.4,129.8,73.1,79.5,59.4,194.8,336.2,30.1,571.7,0.0,79.6,21.7,21.9,36.3,21.8,15.3,16.3,46.8,13.5,36.1,19.0,2910.85,2226.6499999999996,687.6
1109,5,26.3,1.2,2.4,250,99,995.8,0.0,0.0,27.1,0,1360.4,1811.8,369.1,149.2,419.5,421.5,449.9,113.6,238.8,32.4,55.1,0.0,0.0,280.8,42.6,795.6,30.3,128.3,77.7,10.6,34.8,65.0,48.8,0.0,2244.8,798.0,955.0,267.3,125.4,133.9,79.5,59.8,195.7,321.6,32.8,566.6,0.0,87.1,33.8,34.9,38.1,29.7,20.2,16.1,47.2,15.0,43.1,18.6,2887.3,2211.0,681.9
1110,6,26.2,0.4,1.9,250,99,995.9,0.0,0.05,27.1,0,1337.8,1783.2,386.2,133.8,408.2,414.2,464.8,125.1,238.4,38.3,53.3,0.0,0.0,278.5,40.6,791.4,34.8,127.0,87.8,17.9,39.8,77.7,49.2,0.0,2286.8,770.0,946.2,269.7,120.6,163.1,68.8,61.6,200.1,342.3,37.6,542.5,0.0,89.3,35.6,22.6,21.9,31.8,27.1,30.4,47.5,24.4,36.0,20.9,2867.3,2234.55,671.55
1111,7,24.6,9.3,1.3,270,99,997.0,0.0,0.06,25.6,0,1399.2,1919.1,528.3,135.1,416.1,418.2,549.5,125.7,260.6,31.8,57.0,0.0,0.0,305.9,42.9,803.9,45.4,133.4,112.7,8.4,59.2,132.3,64.6,0.0,2386.4,761.7,988.8,300.8,118.2,177.1,67.8,74.3,235.9,327.0,59.0,567.4,0.0,96.1,39.5,20.5,33.0,32.6,32.0,36.1,63.6,24.8,47.5,21.2,3119.7,2440.85,700.4
1112,8,24.9,2.7,0.7,160,99,997.1,0.0,0.17,26.7,0,1943.7,2335.1,635.5,214.0,442.4,470.2,627.8,190.4,324.4,52.3,77.2,220.2,139.2,382.1,64.5,904.4,42.0,144.2,160.8,19.5,74.8,168.1,79.3,0.0,2669.9,712.2,1125.4,360.6,120.4,201.4,86.0,88.2,245.1,277.2,86.8,609.7,0.0,121.6,40.7,34.1,31.5,33.5,35.0,34.4,58.0,31.9,62.3,26.6,3752.4500000000003,2820.45,964.75
1113,9,25.6,0.1,0.0,0,99,997.3,0.0,0.42,28.2,0,1984.0,2441.4,661.3,212.3,500.6,525.0,665.8,223.3,331.6,54.4,72.9,210.1,137.8,358.8,69.1,972.4,49.1,155.1,170.5,21.4,77.0,153.4,105.5,0.0,2950.5,702.2,1228.3,436.3,129.9,252.1,74.2,90.6,253.6,293.0,97.8,663.4,0.0,135.1,51.4,34.5,28.5,38.6,34.3,34.4,65.4,28.8,74.7,21.9,3982.9,3048.0,981.8
1114,10,25.9,0.1,0.7,230,99,997.7,0.0,0.49,29.3,0,1984.8,2574.5,678.3,287.7,501.0,554.5,705.8,218.5,346.5,51.4,68.7,210.1,138.0,340.8,66.7,1023.3,51.9,159.8,165.9,24.2,75.3,144.2,104.4,0.0,2997.7,738.6,1237.5,412.6,145.8,221.9,78.9,85.9,263.5,319.2,91.6,674.0,0.0,144.5,56.8,50.2,24.9,44.3,39.3,35.2,68.7,30.7,81.8,23.4,4014.2,3081.15,991.0
1115,11,25.8,0.0,0.8,200,99,997.8,0.0,0.37,28.3,0,1999.9,2437.8,754.0,151.2,521.4,561.4,668.3,216.2,346.5,55.6,74.1,210.2,138.1,356.8,70.3,1017.5,56.9,154.1,166.4,24.2,85.0,240.4,104.5,0.0,2941.2,716.8,1243.2,419.7,140.5,255.9,72.3,81.0,260.6,273.7,97.9,675.4,9.5,148.3,55.1,50.2,48.7,49.4,26.9,40.0,58.6,33.5,91.2,22.7,4083.75,3090.8999999999996,999.25
1116,12,26.7,0.0,1.2,200,99,997.2,0.0,0.68,31.2,0,2045.5,2437.9,735.1,138.8,522.9,558.2,638.7,262.6,319.7,80.0,67.9,209.9,138.0,400.5,74.3,1025.0,53.7,154.3,148.1,23.9,87.4,243.6,98.5,0.0,2973.0,711.8,1237.3,434.9,145.4,243.1,75.2,81.8,262.7,370.2,91.3,666.3,6.3,145.9,51.0,38.2,36.4,36.5,44.0,39.3,63.4,36.1,83.5,24.3,4068.9,3075.55,1026.85
1117,13,27.2,0.0,2.5,230,99,996.8,0.0,1.28,32.3,0,2038.0,2553.1,675.6,188.0,523.5,583.7,707.3,265.9,332.0,53.5,75.8,209.9,138.0,381.3,68.3,1010.4,54.8,160.4,150.2,24.0,79.5,174.6,94.0,0.0,2967.9,680.0,1261.4,422.5,136.0,215.2,78.3,86.7,257.7,318.2,87.1,716.2,16.8,152.6,53.9,33.4,28.3,36.1,32.2,22.0,55.9,27.2,88.7,22.1,4069.3,3088.8999999999996,1021.75
1118,14,27.3,0.0,1.3,250,99,996.8,0.0,0.61,30.0,0,1986.7,2564.7,682.1,189.6,533.5,583.9,711.6,233.2,325.8,50.3,73.7,209.9,137.5,325.5,59.1,1044.1,62.7,158.4,152.3,24.7,84.5,146.2,108.0,0.0,3071.6,723.8,1305.4,424.8,152.0,221.1,79.1,85.7,240.4,318.4,93.0,724.5,9.9,153.4,56.3,49.4,28.1,35.7,26.5,22.0,63.2,34.1,99.5,23.3,4102.25,3151.3,991.9
1119,15,28.0,0.1,0.4,0,99,996.6,0.0,0.74,31.3,0,2014.7,2570.8,660.8,213.7,533.5,576.8,700.8,227.8,329.5,56.0,69.5,210.2,137.6,285.1,67.8,1077.5,59.1,161.1,146.3,24.8,79.4,149.2,98.9,0.0,3032.8,719.5,1298.9,411.5,140.7,197.7,72.4,80.0,250.3,333.2,89.4,717.9,3.8,159.2,54.9,37.3,24.7,51.6,32.0,34.1,55.6,28.8,104.8,27.8,4144.1,3137.55,1008.05
1120,16,27.2,0.0,1.9,230,99,996.6,0.0,0.57,30.1,0,2014.7,2578.9,678.1,197.6,523.4,558.6,720.8,229.2,333.6,46.8,83.5,209.9,137.9,301.2,60.6,1077.5,55.2,165.0,145.3,25.4,82.6,163.6,94.1,0.0,2964.5,744.4,1277.8,396.9,146.2,191.5,72.8,92.4,254.3,335.4,73.4,708.9,0.0,155.9,49.6,41.4,35.6,34.8,32.6,34.9,64.5,31.2,93.9,22.4,4118.7,3127.6499999999996,1008.05
1121,17,27.0,0.1,1.4,230,99,996.8,0.0,0.22,28.7,0,1693.5,2371.5,652.4,180.8,497.5,535.5,650.9,198.3,329.0,57.1,67.0,0.0,0.0,325.6,64.2,1060.1,62.3,153.7,140.3,25.6,77.3,167.4,84.8,0.0,2940.2,687.9,1246.6,378.4,151.7,204.6,76.9,98.8,263.7,354.8,67.5,677.7,0.0,152.2,50.6,50.2,26.4,33.8,40.2,33.8,59.8,24.9,92.0,26.0,3771.4,2981.85,839.45
1122,18,26.8,0.1,1.2,250,99,997.0,0.0,0.16,28.1,0,1533.3,2283.3,648.7,179.4,470.4,512.7,571.3,170.8,333.6,49.5,60.5,0.0,0.0,372.6,63.2,901.7,49.4,148.0,125.5,22.3,69.9,163.4,77.8,0.0,2796.3,713.3,1123.6,358.2,159.8,188.5,77.5,103.1,215.2,348.1,56.2,662.9,0.0,138.0,46.3,46.7,24.4,47.5,38.6,47.6,62.5,27.1,82.6,20.3,3588.45,2841.1,765.3
1123,19,26.0,1.4,1.4,200,99,997.0,0.0,0.11,27.5,0,1482.3,2190.5,483.5,210.0,459.9,501.0,569.1,142.9,301.4,31.7,59.1,0.0,0.0,346.8,69.7,828.2,47.9,142.4,96.5,21.6,65.4,89.3,60.2,0.0,2660.8,713.3,1099.4,320.4,160.6,132.9,66.7,114.2,213.2,343.3,41.4,635.7,0.0,133.1,46.8,39.0,39.0,41.1,49.5,33.7,48.8,29.0,80.4,19.3,3374.95,2672.6,739.3
1124,20,25.8,0.5,0.9,230,99,997.7,0.0,0.05,27.1,0,1529.7,2068.4,475.1,189.6,465.4,472.3,528.8,133.6,301.4,31.1,58.2,0.0,0.0,375.8,86.4,854.9,44.5,148.2,92.1,21.4,62.6,107.2,59.0,0.0,2558.9,733.0,1041.2,339.1,159.6,92.5,68.4,113.3,207.1,332.7,39.0,631.5,0.0,125.7,45.0,37.2,68.5,30.6,33.2,34.9,62.0,16.5,75.4,19.6,3319.75,2566.8,764.55
1125,21,25.7,0.1,0.0,0,99,997.8,0.0,0.0,26.9,0,1543.9,2015.1,449.8,204.9,461.7,487.5,492.0,137.2,277.1,21.1,55.7,0.0,0.0,383.7,64.6,841.7,44.1,142.5,87.6,20.5,46.3,91.7,57.9,0.0,2547.0,695.2,1059.3,318.2,154.4,80.3,72.2,110.4,204.1,328.1,44.2,618.7,0.0,128.9,45.0,38.5,48.0,33.6,31.2,32.5,60.9,16.3,72.7,19.5,3266.45,2506.7,772.95
1126,22,25.6,0.3,1.0,250,99,998.3,0.0,0.0,26.7,0,1550.5,2036.0,436.4,187.5,446.9,477.5,510.1,139.7,290.2,60.8,52.6,0.0,0.0,392.7,63.2,845.8,43.0,138.4,87.8,19.3,55.5,106.9,55.0,0.0,2449.0,731.7,1017.1,315.1,159.2,60.8,69.7,107.0,214.9,341.0,42.6,611.5,0.0,119.3,28.4,37.6,48.0,22.4,36.8,18.7,59.8,14.9,72.0,18.8,3203.3,2468.4,776.05
1127,23,24.9,0.4,0.0,0,99,997.8,0.0,0.0,26.2,0,1524.5,1901.7,409.6,174.6,430.7,443.0,439.5,122.4,267.1,25.4,52.0,0.0,0.0,380.2,64.9,836.6,37.1,136.6,77.4,20.3,44.9,93.1,51.9,0.0,2403.9,771.4,974.1,290.3,150.8,60.6,65.8,99.8,200.6,356.4,42.5,575.2,0.0,113.4,39.9,40.4,37.7,22.5,27.3,17.1,47.9,17.1,68.3,19.4,3088.3999999999996,2371.7,762.25
1128,0,25.2,0.2,0.6,270,99,997.9,0.0,0.0,26.0,0,1516.0,1876.1,403.9,147.2,432.6,443.0,492.6,115.3,251.4,33.9,51.2,0.0,0.0,365.8,64.2,850.5,33.2,138.0,75.7,16.5,39.6,78.3,51.0,0.0,2322.4,764.8,989.6,273.3,149.6,61.6,66.9,91.1,199.2,339.6,34.4,587.6,0.0,114.5,39.1,40.2,36.9,23.4,16.2,17.3,47.8,26.2,63.7,29.8,3031.95,2320.2,757.9
1129,1,24.4,0.0,0.0,0,99,998.0,0.0,0.0,25.9,0,1472.0,1792.9,402.8,149.7,424.7,434.3,430.7,110.3,237.0,32.3,52.1,0.0,0.0,340.7,56.0,839.0,35.4,134.5,76.4,14.5,38.9,83.6,53.8,0.0,2255.5,745.0,970.4,271.3,134.7,60.6,72.2,73.1,201.7,330.3,33.7,571.3,0.0,102.3,25.6,35.8,39.8,23.2,25.4,17.5,47.4,25.2,58.3,18.8,2948.95,2237.5,737.65
1130,2,24.5,0.0,0.0,0,99,997.6,0.0,0.0,25.9,0,1427.7,1804.9,387.9,134.2,425.8,419.3,476.8,111.7,247.3,25.4,53.1,0.0,0.0,312.3,48.6,829.2,30.3,133.5,79.2,15.6,38.0,75.3,52.8,0.0,2247.1,745.7,955.7,263.7,126.1,52.4,68.9,62.1,193.5,332.6,34.1,565.1,0.0,94.2,24.2,37.4,36.2,31.0,15.3,17.2,47.1,14.4,45.5,18.7,2904.25,2216.2,715.0
1131,3,24.9,0.1,0.2,0,99,997.4,0.0,0.0,25.9,0,1360.5,1755.7,375.6,140.2,416.5,417.4,425.4,111.1,235.7,32.5,52.2,0.0,0.0,282.2,48.0,796.8,30.3,130.4,79.7,16.7,38.9,70.7,51.8,0.0,2225.9,758.6,951.2,269.5,117.2,60.6,65.5,56.4,201.3,354.3,34.2,567.4,0.0,85.8,22.6,32.6,48.7,30.5,15.4,17.1,47.8,15.4,43.3,18.4,2833.8500000000004,2181.95,690.75
1132,4,24.9,0.0,0.0,0,99,997.7,0.0,0.0,25.9,0,1380.2,1781.8,372.7,146.3,414.7,411.7,476.7,98.4,234.1,21.0,51.5,0.0,0.0,271.7,63.4,802.3,32.4,131.0,77.3,6.3,38.5,65.8,50.9,0.0,2165.1,791.3,908.8,272.5,105.4,59.7,71.7,60.3,190.8,352.1,37.3,547.6,0.0,85.6,21.4,24.2,35.2,22.9,21.4,16.8,48.6,12.9,42.4,18.7,2849.3500000000004,2172.75,689.75
1133,5,24.9,0.0,0.0,0,99,997.8,0.0,0.0,25.7,0,1347.3,1748.2,362.0,138.9,420.3,422.3,418.6,102.2,244.0,53.6,57.2,0.0,0.0,266.1,39.3,800.0,31.1,137.4,79.0,3.2,35.8,67.5,47.8,0.0,2199.3,808.4,899.7,259.1,104.4,143.2,70.8,59.4,192.5,329.2,37.7,537.5,0.0,86.7,23.1,32.8,34.8,30.5,23.0,16.2,47.8,15.4,49.0,18.5,2805.1,2169.8,674.4
1134,6,24.7,0.0,0.0,0,99,997.9,0.0,0.06,25.6,0,1361.2,1806.9,396.1,127.7,418.2,418.9,497.4,107.9,252.2,49.6,56.5,0.0,0.0,278.4,41.0,802.5,30.7,129.7,84.1,6.6,38.5,76.0,56.5,0.0,2191.9,757.4,914.1,257.8,109.8,132.7,66.2,59.4,195.2,328.8,38.1,548.1,0.0,90.6,34.8,30.4,22.6,31.0,28.9,15.4,54.5,17.8,45.5,22.2,2838.7,2216.7,680.55
1135,7,24.9,0.0,0.3,0,99,998.4,0.0,0.16,26.3,0,1632.3,1862.5,491.8,125.1,434.4,434.9,515.4,116.2,252.2,36.3,58.1,210.5,138.3,282.6,48.4,793.4,29.9,131.0,111.0,14.1,68.2,122.8,63.7,0.0,2322.6,746.3,941.8,285.2,122.5,177.2,64.6,74.2,230.2,312.8,64.6,569.5,0.0,100.5,30.5,21.6,22.6,31.6,31.5,31.5,48.3,17.0,48.0,22.2,3134.95,2330.45,820.35
1136,8,25.3,0.0,0.4,0,99,998.6,0.0,0.29,27.3,0,1897.7,2221.3,610.9,260.7,456.7,472.8,562.2,217.6,304.6,48.6,66.2,210.1,138.3,401.8,64.4,875.3,42.7,144.9,164.8,18.2,68.6,156.6,86.1,0.0,2629.7,857.6,1090.6,346.2,126.6,212.9,87.3,74.9,233.8,310.8,89.0,588.7,0.4,130.2,40.5,42.0,35.4,46.7,40.6,32.4,59.1,16.9,69.3,22.8,3685.6,2751.25,941.7
1137,9,25.7,0.0,0.9,50,99,998.4,0.0,0.42,28.3,0,2077.5,2304.0,669.8,196.0,510.3,520.7,607.9,239.2,319.6,57.1,70.1,209.9,138.0,392.3,72.0,1006.8,52.2,151.0,177.7,21.8,82.1,169.2,96.5,0.0,2804.5,711.5,1148.7,380.5,138.0,249.2,79.2,72.4,240.5,289.4,88.2,668.3,9.1,136.2,54.1,37.5,23.1,42.9,37.3,32.8,64.2,33.7,79.5,25.9,3895.8999999999996,2882.4,1036.5
1138,10,26.8,0.0,1.1,70,99,998.4,0.0,0.32,31.4,0,2026.4,2386.6,724.0,171.2,505.7,543.3,644.8,202.1,304.6,57.3,65.8,210.1,138.0,378.0,68.1,1022.2,49.4,154.7,194.7,23.2,87.7,171.8,108.0,0.0,2832.4,764.2,1193.3,407.4,133.5,229.6,82.2,73.1,256.1,280.8,93.8,674.7,87.6,149.3,55.1,38.5,45.7,47.0,36.2,33.4,56.8,34.1,86.1,28.5,3935.75,2960.0,1017.2
1139,11,27.1,0.0,1.2,50,99,998.4,0.0,0.0,31.5,0,2045.9,2449.0,745.5,190.0,516.9,545.8,653.4,245.8,331.8,55.8,78.7,210.3,137.8,404.3,83.7,1007.5,57.3,150.3,197.0,22.9,90.4,206.6,96.7,0.0,2892.9,725.7,1199.0,414.2,135.0,231.3,76.9,81.3,255.6,261.6,87.8,699.9,22.7,155.2,68.7,39.0,29.5,36.8,31.2,33.9,62.5,28.6,90.3,22.6,4046.6499999999996,3038.55,1021.45
1140,12,27.2,0.0,0.5,360,99,998.5,0.0,0.0,30.6,0,2031.0,2318.6,774.5,143.7,517.2,538.9,583.6,227.5,338.6,63.1,67.2,210.3,138.0,406.6,65.7,991.8,49.5,148.1,190.8,22.5,76.9,226.9,97.3,0.0,2845.3,692.2,1217.4,392.5,142.8,235.2,77.2,77.2,265.2,247.1,84.5,696.8,40.1,145.9,64.1,36.6,25.5,54.0,45.0,31.9,60.6,28.6,97.9,22.4,3935.95,2964.2,1013.4
1141,13,27.6,0.0,1.1,230,99,998.2,0.0,0.0,31.1,0,2064.6,2403.9,705.0,187.5,535.2,550.9,622.8,217.8,336.9,52.7,68.2,210.2,138.0,424.2,67.0,996.4,56.1,161.5,199.6,22.7,75.8,169.7,105.9,0.0,2930.3,704.0,1243.8,418.5,140.3,223.7,80.9,79.4,263.3,265.9,91.5,717.4,95.3,150.9,59.0,44.5,33.6,44.1,33.1,34.3,65.3,26.7,91.9,28.7,3998.95,3026.65,1023.8
1142,14,28.3,0.0,0.6,250,91,997.9,0.0,0.0,32.3,0,2044.1,2484.4,707.1,209.6,542.5,568.0,641.4,225.1,354.0,53.1,68.3,210.2,138.0,357.2,64.3,1071.8,56.7,163.6,203.9,24.5,85.2,140.3,101.5,0.0,2962.0,697.7,1306.2,433.0,157.5,230.0,84.6,71.0,256.0,277.5,110.8,743.2,96.9,156.9,56.1,34.8,23.3,35.5,38.3,37.3,65.7,33.7,87.5,22.3,4034.15,3115.35,1017.55
1143,15,28.6,0.0,1.6,250,87,997.3,0.0,0.0,31.8,0,2022.4,2464.9,740.1,174.0,555.0,561.5,573.9,230.6,352.1,75.7,69.0,210.1,137.8,329.5,68.1,1084.5,61.5,166.5,194.0,25.7,93.3,173.6,100.7,0.0,2955.1,699.7,1303.6,447.9,153.4,211.8,77.9,76.6,265.1,238.6,112.1,758.9,74.8,158.8,64.8,48.3,24.7,46.6,28.3,34.7,63.8,36.0,101.5,25.0,4108.7,3114.05,1010.3
1144,16,29.3,0.0,2.3,250,81,997.0,0.0,0.0,32.0,0,2023.7,2450.6,736.1,158.2,560.7,559.0,606.1,238.8,371.8,41.7,66.9,209.9,138.2,295.2,71.5,1050.5,61.1,162.3,196.5,23.1,87.4,179.6,106.9,0.0,2830.7,826.4,1247.9,426.0,147.8,220.2,78.3,84.7,249.2,219.5,105.8,758.1,52.8,152.2,59.4,44.3,24.2,33.5,35.8,39.7,65.8,31.0,95.5,25.8,3967.65,3003.7,1006.55
1145,17,29.4,0.0,1.4,290,80,997.1,0.0,0.0,31.5,0,1710.3,2389.2,696.4,146.4,546.2,550.3,555.2,207.0,349.3,46.9,68.6,0.0,0.0,311.6,63.8,1117.2,53.6,156.2,173.7,24.2,87.4,164.2,95.1,0.0,2868.7,727.9,1258.1,390.7,163.9,217.1,82.0,86.7,254.6,269.9,75.9,718.4,22.4,147.1,53.0,38.2,36.3,52.4,29.2,33.2,52.5,26.5,94.9,21.3,3781.0,2981.75,866.75
1146,18,28.3,0.0,1.1,340,79,997.5,0.0,0.0,28.8,0,1539.3,2232.9,663.4,159.1,476.4,532.4,545.1,181.6,319.2,39.1,64.1,0.0,0.0,372.5,59.4,888.9,49.3,153.0,161.5,22.6,77.7,151.4,91.1,0.0,2729.4,805.7,1164.5,364.5,156.2,205.9,82.6,90.2,235.0,314.9,60.0,682.1,0.1,141.1,52.4,38.4,26.7,53.0,34.8,35.1,48.8,29.3,79.9,26.8,3519.8999999999996,2808.5,765.85
1147,19,26.5,0.0,1.0,290,81,998.0,0.0,0.0,25.7,0,1468.0,2127.8,518.5,185.7,460.9,475.6,515.5,178.3,313.2,39.2,57.1,0.0,0.0,379.4,58.3,792.7,47.3,138.3,121.1,21.9,63.7,110.2,65.9,0.0,2641.4,758.7,1098.0,361.7,152.1,139.4,71.8,101.9,224.1,347.7,54.2,665.5,0.0,135.4,60.6,70.1,40.4,49.2,38.8,31.7,55.8,30.0,74.0,23.6,3318.1000000000004,2649.3500000000004,734.0
1148,20,25.1,0.0,0.5,290,90,998.7,0.0,0.0,24.3,0,1493.1,1967.1,486.6,163.3,449.0,460.3,446.1,179.2,298.4,28.3,56.2,0.0,0.0,401.5,57.7,788.9,53.2,142.6,113.2,20.1,60.4,98.6,59.3,0.0,2537.4,754.2,1034.9,329.5,145.0,100.9,70.2,98.3,217.3,347.7,58.7,618.2,0.0,124.8,45.1,56.2,46.1,29.3,33.0,36.9,49.7,20.1,70.4,19.1,3216.9,2501.25,742.95
1149,21,24.7,0.0,0.6,290,92,999.6,0.0,0.0,23.6,0,1419.7,1972.3,458.7,167.1,450.8,453.2,502.5,131.2,275.0,22.5,50.4,0.0,0.0,362.2,64.6,798.0,48.9,135.6,106.2,14.0,49.3,87.2,60.9,0.0,2483.9,768.9,1045.6,332.9,152.3,91.1,72.4,90.6,220.7,303.3,48.9,604.2,0.0,123.2,44.9,38.3,39.9,29.5,33.5,31.9,53.3,28.9,66.9,19.6,3140.5,2461.05,711.2
1150,22,24.5,0.0,0.1,0,95,1000.2,0.0,0.0,23.2,0,1446.1,1899.5,455.3,163.6,453.5,425.0,438.4,119.4,287.4,26.6,49.8,0.0,0.0,348.4,63.6,766.3,38.9,137.1,100.9,13.2,42.7,88.1,59.5,0.0,2435.0,741.7,1013.0,304.9,161.4,68.4,71.5,85.0,213.1,305.5,44.7,604.2,0.0,117.2,46.3,48.7,53.1,36.7,28.9,19.5,53.5,15.0,63.6,18.8,3080.3,2397.8,719.6
1151,23,24.0,0.0,0.0,0,98,1000.3,0.0,0.0,23.0,0,1455.6,1850.1,437.7,156.4,432.1,417.5,478.8,113.6,258.4,37.6,50.2,0.0,0.0,338.6,71.7,775.7,38.7,134.1,99.0,15.5,43.0,80.6,60.1,0.0,2278.2,725.5,946.2,289.2,163.0,65.4,63.5,74.5,207.8,311.9,36.6,593.0,0.0,121.3,45.5,43.7,37.6,29.0,24.9,18.4,47.3,16.1,64.8,17.8,3014.2,2333.05,726.3
1152,0,23.7,0.0,0.8,70,98,1000.2,0.0,0.0,22.7,0,1406.2,1740.3,417.9,157.3,409.8,412.1,422.1,108.3,233.5,20.5,50.1,0.0,0.0,328.6,67.7,765.5,38.1,131.5,95.1,17.9,36.7,81.7,59.3,0.0,2239.1,761.9,930.0,264.4,143.1,67.9,62.7,60.6,196.8,305.4,30.3,566.4,0.0,110.0,37.8,47.3,38.2,33.0,29.4,31.7,48.7,14.2,62.5,18.2,2894.9,2214.75,703.95
1153,1,23.3,0.0,0.4,0,99,1000.1,0.0,0.0,22.6,0,1384.3,1707.5,422.3,139.1,400.2,408.7,409.8,109.2,229.5,30.0,49.7,0.0,0.0,311.9,52.8,789.4,32.1,128.7,95.3,17.9,36.2,75.2,66.4,0.0,2186.9,747.9,909.8,251.0,143.3,72.1,68.8,49.3,198.1,333.5,31.6,559.6,0.0,101.7,37.6,36.6,38.6,34.2,31.2,17.2,47.6,16.7,60.1,18.7,2840.65,2157.75,691.25
1154,2,22.9,0.0,0.3,0,99,1000.0,0.0,0.0,22.5,0,1427.6,1708.4,403.5,131.5,399.9,405.5,461.0,110.0,235.9,26.7,49.7,0.0,0.0,288.7,48.8,830.7,37.3,127.7,95.6,7.3,34.8,73.4,57.5,0.0,2097.8,722.6,896.4,264.9,113.8,61.8,63.8,45.0,205.7,272.8,30.5,553.4,0.0,86.9,25.6,38.7,36.6,21.2,18.7,30.0,48.0,14.8,41.3,18.4,2797.75,2113.2,712.3
1155,3,22.6,0.0,0.2,0,99,999.8,0.0,0.0,22.2,0,1353.8,1725.7,400.4,132.0,400.9,401.8,465.8,103.7,223.5,28.1,50.7,0.0,0.0,284.3,42.1,798.4,37.3,127.0,93.6,7.7,36.4,65.7,59.5,0.0,2077.9,753.7,882.3,245.1,110.1,64.0,64.3,41.2,208.3,278.8,30.1,544.3,0.0,85.5,25.5,22.5,63.7,30.5,25.1,16.9,47.1,15.2,41.3,18.1,2788.25,2123.0,680.0
1156,4,22.0,0.0,0.2,0,99,999.8,0.0,0.0,21.7,0,1376.0,1607.6,410.4,147.5,398.6,376.7,416.5,98.2,185.8,32.1,49.7,0.0,0.0,265.8,36.9,811.8,34.3,135.1,91.6,6.7,36.0,62.8,58.4,0.0,2052.0,783.2,881.2,236.0,103.2,65.3,67.4,42.6,209.2,305.6,30.6,526.6,0.0,92.1,23.6,29.1,47.9,21.1,14.4,29.0,47.7,12.8,49.1,18.3,2686.3,2030.65,686.25
1157,5,21.9,0.0,0.6,70,99,999.9,0.0,0.0,21.5,0,1311.5,1576.7,401.0,133.9,392.5,366.6,406.6,99.0,180.3,25.8,49.6,0.0,0.0,254.8,37.4,793.4,29.3,125.3,97.7,6.2,35.9,63.1,58.4,0.0,2072.4,789.2,844.6,232.6,106.6,123.5,71.3,40.6,203.1,304.7,30.2,535.1,0.0,90.8,27.5,22.4,35.3,26.8,21.7,23.2,47.1,15.7,48.1,17.9,2670.6499999999996,2029.45,656.7
1158,6,21.8,0.0,0.3,0,99,1000.2,0.0,0.0,21.4,0,1276.6,1581.7,433.4,105.4,392.1,370.7,426.9,104.1,202.5,27.3,50.9,0.0,0.0,255.0,40.2,734.9,29.0,127.0,111.6,16.8,43.5,86.5,63.7,0.0,2179.8,772.8,865.1,230.9,95.6,144.3,62.4,45.3,200.9,314.3,32.4,517.9,0.0,95.0,39.2,18.9,22.2,31.4,18.0,15.7,47.4,14.6,49.6,21.1,2716.6,2099.55,640.15
1159,7,22.2,0.0,0.9,50,99,1000.7,0.0,0.0,22.7,0,1683.7,1758.7,522.2,102.7,392.3,377.5,499.0,116.8,249.0,53.7,52.0,223.8,139.4,308.1,43.3,788.2,34.5,132.0,131.0,7.2,57.2,112.8,62.8,0.0,2153.7,783.7,885.2,261.4,100.5,180.6,64.6,54.6,210.9,313.3,58.4,533.5,0.0,103.2,43.2,30.7,24.4,32.3,32.2,27.2,59.5,17.2,56.9,21.1,3020.35,2197.15,846.1
